mode_value,landuse_name,s1_name,s2_name
14,ROIs1158_spring/lc_6/ROIs1158_spring_lc_6_p77.tif,ROIs1158_spring/s1_6/ROIs1158_spring_s1_6_p77.tif,ROIs1158_spring/s2_6/ROIs1158_spring_s2_6_p77.tif
17,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p95.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p95.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p95.tif
17,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p44.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p44.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p44.tif
17,ROIs2017_winter/lc_29/ROIs2017_winter_lc_29_p505.tif,ROIs2017_winter/s1_29/ROIs2017_winter_s1_29_p505.tif,ROIs2017_winter/s2_29/ROIs2017_winter_s2_29_p505.tif
9,ROIs1970_fall/lc_39/ROIs1970_fall_lc_39_p82.tif,ROIs1970_fall/s1_39/ROIs1970_fall_s1_39_p82.tif,ROIs1970_fall/s2_39/ROIs1970_fall_s2_39_p82.tif
9,ROIs1868_summer/lc_15/ROIs1868_summer_lc_15_p490.tif,ROIs1868_summer/s1_15/ROIs1868_summer_s1_15_p490.tif,ROIs1868_summer/s2_15/ROIs1868_summer_s2_15_p490.tif
17,ROIs1868_summer/lc_43/ROIs1868_summer_lc_43_p237.tif,ROIs1868_summer/s1_43/ROIs1868_summer_s1_43_p237.tif,ROIs1868_summer/s2_43/ROIs1868_summer_s2_43_p237.tif
13,ROIs1868_summer/lc_81/ROIs1868_summer_lc_81_p356.tif,ROIs1868_summer/s1_81/ROIs1868_summer_s1_81_p356.tif,ROIs1868_summer/s2_81/ROIs1868_summer_s2_81_p356.tif
9,ROIs1158_spring/lc_26/ROIs1158_spring_lc_26_p269.tif,ROIs1158_spring/s1_26/ROIs1158_spring_s1_26_p269.tif,ROIs1158_spring/s2_26/ROIs1158_spring_s2_26_p269.tif
17,ROIs1970_fall/lc_25/ROIs1970_fall_lc_25_p764.tif,ROIs1970_fall/s1_25/ROIs1970_fall_s1_25_p764.tif,ROIs1970_fall/s2_25/ROIs1970_fall_s2_25_p764.tif
2,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p121.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p121.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p121.tif
12,ROIs1868_summer/lc_79/ROIs1868_summer_lc_79_p318.tif,ROIs1868_summer/s1_79/ROIs1868_summer_s1_79_p318.tif,ROIs1868_summer/s2_79/ROIs1868_summer_s2_79_p318.tif
10,ROIs2017_winter/lc_115/ROIs2017_winter_lc_115_p574.tif,ROIs2017_winter/s1_115/ROIs2017_winter_s1_115_p574.tif,ROIs2017_winter/s2_115/ROIs2017_winter_s2_115_p574.tif
14,ROIs1868_summer/lc_133/ROIs1868_summer_lc_133_p490.tif,ROIs1868_summer/s1_133/ROIs1868_summer_s1_133_p490.tif,ROIs1868_summer/s2_133/ROIs1868_summer_s2_133_p490.tif
2,ROIs1970_fall/lc_81/ROIs1970_fall_lc_81_p801.tif,ROIs1970_fall/s1_81/ROIs1970_fall_s1_81_p801.tif,ROIs1970_fall/s2_81/ROIs1970_fall_s2_81_p801.tif
11,ROIs2017_winter/lc_138/ROIs2017_winter_lc_138_p671.tif,ROIs2017_winter/s1_138/ROIs2017_winter_s1_138_p671.tif,ROIs2017_winter/s2_138/ROIs2017_winter_s2_138_p671.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p351.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p351.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p351.tif
8,ROIs1158_spring/lc_83/ROIs1158_spring_lc_83_p430.tif,ROIs1158_spring/s1_83/ROIs1158_spring_s1_83_p430.tif,ROIs1158_spring/s2_83/ROIs1158_spring_s2_83_p430.tif
14,ROIs2017_winter/lc_144/ROIs2017_winter_lc_144_p811.tif,ROIs2017_winter/s1_144/ROIs2017_winter_s1_144_p811.tif,ROIs2017_winter/s2_144/ROIs2017_winter_s2_144_p811.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p366.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p366.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p366.tif
9,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p630.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p630.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p630.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p47.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p47.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p47.tif
8,ROIs1970_fall/lc_30/ROIs1970_fall_lc_30_p352.tif,ROIs1970_fall/s1_30/ROIs1970_fall_s1_30_p352.tif,ROIs1970_fall/s2_30/ROIs1970_fall_s2_30_p352.tif
17,ROIs1158_spring/lc_113/ROIs1158_spring_lc_113_p790.tif,ROIs1158_spring/s1_113/ROIs1158_spring_s1_113_p790.tif,ROIs1158_spring/s2_113/ROIs1158_spring_s2_113_p790.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p203.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p203.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p203.tif
12,ROIs1970_fall/lc_147/ROIs1970_fall_lc_147_p521.tif,ROIs1970_fall/s1_147/ROIs1970_fall_s1_147_p521.tif,ROIs1970_fall/s2_147/ROIs1970_fall_s2_147_p521.tif
10,ROIs1970_fall/lc_31/ROIs1970_fall_lc_31_p359.tif,ROIs1970_fall/s1_31/ROIs1970_fall_s1_31_p359.tif,ROIs1970_fall/s2_31/ROIs1970_fall_s2_31_p359.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p120.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p120.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p120.tif
8,ROIs1868_summer/lc_90/ROIs1868_summer_lc_90_p181.tif,ROIs1868_summer/s1_90/ROIs1868_summer_s1_90_p181.tif,ROIs1868_summer/s2_90/ROIs1868_summer_s2_90_p181.tif
17,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p245.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p245.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p245.tif
2,ROIs1970_fall/lc_81/ROIs1970_fall_lc_81_p779.tif,ROIs1970_fall/s1_81/ROIs1970_fall_s1_81_p779.tif,ROIs1970_fall/s2_81/ROIs1970_fall_s2_81_p779.tif
2,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p779.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p779.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p779.tif
9,ROIs1970_fall/lc_35/ROIs1970_fall_lc_35_p170.tif,ROIs1970_fall/s1_35/ROIs1970_fall_s1_35_p170.tif,ROIs1970_fall/s2_35/ROIs1970_fall_s2_35_p170.tif
8,ROIs1158_spring/lc_112/ROIs1158_spring_lc_112_p389.tif,ROIs1158_spring/s1_112/ROIs1158_spring_s1_112_p389.tif,ROIs1158_spring/s2_112/ROIs1158_spring_s2_112_p389.tif
2,ROIs1158_spring/lc_112/ROIs1158_spring_lc_112_p703.tif,ROIs1158_spring/s1_112/ROIs1158_spring_s1_112_p703.tif,ROIs1158_spring/s2_112/ROIs1158_spring_s2_112_p703.tif
12,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p397.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p397.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p397.tif
12,ROIs1158_spring/lc_143/ROIs1158_spring_lc_143_p69.tif,ROIs1158_spring/s1_143/ROIs1158_spring_s1_143_p69.tif,ROIs1158_spring/s2_143/ROIs1158_spring_s2_143_p69.tif
8,ROIs1970_fall/lc_27/ROIs1970_fall_lc_27_p152.tif,ROIs1970_fall/s1_27/ROIs1970_fall_s1_27_p152.tif,ROIs1970_fall/s2_27/ROIs1970_fall_s2_27_p152.tif
14,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p832.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p832.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p832.tif
13,ROIs1970_fall/lc_142/ROIs1970_fall_lc_142_p117.tif,ROIs1970_fall/s1_142/ROIs1970_fall_s1_142_p117.tif,ROIs1970_fall/s2_142/ROIs1970_fall_s2_142_p117.tif
10,ROIs2017_winter/lc_81/ROIs2017_winter_lc_81_p390.tif,ROIs2017_winter/s1_81/ROIs2017_winter_s1_81_p390.tif,ROIs2017_winter/s2_81/ROIs2017_winter_s2_81_p390.tif
9,ROIs1970_fall/lc_81/ROIs1970_fall_lc_81_p324.tif,ROIs1970_fall/s1_81/ROIs1970_fall_s1_81_p324.tif,ROIs1970_fall/s2_81/ROIs1970_fall_s2_81_p324.tif
17,ROIs1868_summer/lc_133/ROIs1868_summer_lc_133_p188.tif,ROIs1868_summer/s1_133/ROIs1868_summer_s1_133_p188.tif,ROIs1868_summer/s2_133/ROIs1868_summer_s2_133_p188.tif
10,ROIs1868_summer/lc_80/ROIs1868_summer_lc_80_p399.tif,ROIs1868_summer/s1_80/ROIs1868_summer_s1_80_p399.tif,ROIs1868_summer/s2_80/ROIs1868_summer_s2_80_p399.tif
13,ROIs1970_fall/lc_120/ROIs1970_fall_lc_120_p665.tif,ROIs1970_fall/s1_120/ROIs1970_fall_s1_120_p665.tif,ROIs1970_fall/s2_120/ROIs1970_fall_s2_120_p665.tif
14,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p741.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p741.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p741.tif
2,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p351.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p351.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p351.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p689.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p689.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p689.tif
13,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p521.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p521.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p521.tif
12,ROIs2017_winter/lc_130/ROIs2017_winter_lc_130_p591.tif,ROIs2017_winter/s1_130/ROIs2017_winter_s1_130_p591.tif,ROIs2017_winter/s2_130/ROIs2017_winter_s2_130_p591.tif
11,ROIs1970_fall/lc_145/ROIs1970_fall_lc_145_p615.tif,ROIs1970_fall/s1_145/ROIs1970_fall_s1_145_p615.tif,ROIs1970_fall/s2_145/ROIs1970_fall_s2_145_p615.tif
10,ROIs1868_summer/lc_73/ROIs1868_summer_lc_73_p133.tif,ROIs1868_summer/s1_73/ROIs1868_summer_s1_73_p133.tif,ROIs1868_summer/s2_73/ROIs1868_summer_s2_73_p133.tif
14,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p799.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p799.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p799.tif
14,ROIs1158_spring/lc_128/ROIs1158_spring_lc_128_p657.tif,ROIs1158_spring/s1_128/ROIs1158_spring_s1_128_p657.tif,ROIs1158_spring/s2_128/ROIs1158_spring_s2_128_p657.tif
8,ROIs2017_winter/lc_59/ROIs2017_winter_lc_59_p481.tif,ROIs2017_winter/s1_59/ROIs2017_winter_s1_59_p481.tif,ROIs2017_winter/s2_59/ROIs2017_winter_s2_59_p481.tif
12,ROIs2017_winter/lc_103/ROIs2017_winter_lc_103_p816.tif,ROIs2017_winter/s1_103/ROIs2017_winter_s1_103_p816.tif,ROIs2017_winter/s2_103/ROIs2017_winter_s2_103_p816.tif
8,ROIs1868_summer/lc_90/ROIs1868_summer_lc_90_p327.tif,ROIs1868_summer/s1_90/ROIs1868_summer_s1_90_p327.tif,ROIs1868_summer/s2_90/ROIs1868_summer_s2_90_p327.tif
14,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p689.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p689.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p689.tif
2,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p211.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p211.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p211.tif
12,ROIs1970_fall/lc_82/ROIs1970_fall_lc_82_p121.tif,ROIs1970_fall/s1_82/ROIs1970_fall_s1_82_p121.tif,ROIs1970_fall/s2_82/ROIs1970_fall_s2_82_p121.tif
9,ROIs2017_winter/lc_112/ROIs2017_winter_lc_112_p399.tif,ROIs2017_winter/s1_112/ROIs2017_winter_s1_112_p399.tif,ROIs2017_winter/s2_112/ROIs2017_winter_s2_112_p399.tif
10,ROIs1970_fall/lc_118/ROIs1970_fall_lc_118_p381.tif,ROIs1970_fall/s1_118/ROIs1970_fall_s1_118_p381.tif,ROIs1970_fall/s2_118/ROIs1970_fall_s2_118_p381.tif
9,ROIs1970_fall/lc_85/ROIs1970_fall_lc_85_p168.tif,ROIs1970_fall/s1_85/ROIs1970_fall_s1_85_p168.tif,ROIs1970_fall/s2_85/ROIs1970_fall_s2_85_p168.tif
14,ROIs2017_winter/lc_102/ROIs2017_winter_lc_102_p360.tif,ROIs2017_winter/s1_102/ROIs2017_winter_s1_102_p360.tif,ROIs2017_winter/s2_102/ROIs2017_winter_s2_102_p360.tif
17,ROIs1868_summer/lc_100/ROIs1868_summer_lc_100_p36.tif,ROIs1868_summer/s1_100/ROIs1868_summer_s1_100_p36.tif,ROIs1868_summer/s2_100/ROIs1868_summer_s2_100_p36.tif
13,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p419.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p419.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p419.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p396.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p396.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p396.tif
11,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p183.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p183.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p183.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p90.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p90.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p90.tif
14,ROIs1868_summer/lc_126/ROIs1868_summer_lc_126_p598.tif,ROIs1868_summer/s1_126/ROIs1868_summer_s1_126_p598.tif,ROIs1868_summer/s2_126/ROIs1868_summer_s2_126_p598.tif
11,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p244.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p244.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p244.tif
2,ROIs1158_spring/lc_58/ROIs1158_spring_lc_58_p565.tif,ROIs1158_spring/s1_58/ROIs1158_spring_s1_58_p565.tif,ROIs1158_spring/s2_58/ROIs1158_spring_s2_58_p565.tif
13,ROIs2017_winter/lc_121/ROIs2017_winter_lc_121_p301.tif,ROIs2017_winter/s1_121/ROIs2017_winter_s1_121_p301.tif,ROIs2017_winter/s2_121/ROIs2017_winter_s2_121_p301.tif
13,ROIs2017_winter/lc_119/ROIs2017_winter_lc_119_p155.tif,ROIs2017_winter/s1_119/ROIs2017_winter_s1_119_p155.tif,ROIs2017_winter/s2_119/ROIs2017_winter_s2_119_p155.tif
13,ROIs1970_fall/lc_142/ROIs1970_fall_lc_142_p123.tif,ROIs1970_fall/s1_142/ROIs1970_fall_s1_142_p123.tif,ROIs1970_fall/s2_142/ROIs1970_fall_s2_142_p123.tif
8,ROIs1158_spring/lc_83/ROIs1158_spring_lc_83_p163.tif,ROIs1158_spring/s1_83/ROIs1158_spring_s1_83_p163.tif,ROIs1158_spring/s2_83/ROIs1158_spring_s2_83_p163.tif
11,ROIs1158_spring/lc_131/ROIs1158_spring_lc_131_p158.tif,ROIs1158_spring/s1_131/ROIs1158_spring_s1_131_p158.tif,ROIs1158_spring/s2_131/ROIs1158_spring_s2_131_p158.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p589.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p589.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p589.tif
9,ROIs1970_fall/lc_20/ROIs1970_fall_lc_20_p727.tif,ROIs1970_fall/s1_20/ROIs1970_fall_s1_20_p727.tif,ROIs1970_fall/s2_20/ROIs1970_fall_s2_20_p727.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p113.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p113.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p113.tif
9,ROIs1158_spring/lc_128/ROIs1158_spring_lc_128_p442.tif,ROIs1158_spring/s1_128/ROIs1158_spring_s1_128_p442.tif,ROIs1158_spring/s2_128/ROIs1158_spring_s2_128_p442.tif
11,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p802.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p802.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p802.tif
12,ROIs1970_fall/lc_83/ROIs1970_fall_lc_83_p372.tif,ROIs1970_fall/s1_83/ROIs1970_fall_s1_83_p372.tif,ROIs1970_fall/s2_83/ROIs1970_fall_s2_83_p372.tif
12,ROIs1970_fall/lc_141/ROIs1970_fall_lc_141_p70.tif,ROIs1970_fall/s1_141/ROIs1970_fall_s1_141_p70.tif,ROIs1970_fall/s2_141/ROIs1970_fall_s2_141_p70.tif
17,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p740.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p740.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p740.tif
10,ROIs2017_winter/lc_49/ROIs2017_winter_lc_49_p759.tif,ROIs2017_winter/s1_49/ROIs2017_winter_s1_49_p759.tif,ROIs2017_winter/s2_49/ROIs2017_winter_s2_49_p759.tif
12,ROIs1158_spring/lc_141/ROIs1158_spring_lc_141_p517.tif,ROIs1158_spring/s1_141/ROIs1158_spring_s1_141_p517.tif,ROIs1158_spring/s2_141/ROIs1158_spring_s2_141_p517.tif
10,ROIs1868_summer/lc_114/ROIs1868_summer_lc_114_p557.tif,ROIs1868_summer/s1_114/ROIs1868_summer_s1_114_p557.tif,ROIs1868_summer/s2_114/ROIs1868_summer_s2_114_p557.tif
2,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p314.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p314.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p314.tif
13,ROIs1868_summer/lc_124/ROIs1868_summer_lc_124_p703.tif,ROIs1868_summer/s1_124/ROIs1868_summer_s1_124_p703.tif,ROIs1868_summer/s2_124/ROIs1868_summer_s2_124_p703.tif
12,ROIs1970_fall/lc_147/ROIs1970_fall_lc_147_p566.tif,ROIs1970_fall/s1_147/ROIs1970_fall_s1_147_p566.tif,ROIs1970_fall/s2_147/ROIs1970_fall_s2_147_p566.tif
9,ROIs1158_spring/lc_26/ROIs1158_spring_lc_26_p607.tif,ROIs1158_spring/s1_26/ROIs1158_spring_s1_26_p607.tif,ROIs1158_spring/s2_26/ROIs1158_spring_s2_26_p607.tif
10,ROIs1158_spring/lc_103/ROIs1158_spring_lc_103_p531.tif,ROIs1158_spring/s1_103/ROIs1158_spring_s1_103_p531.tif,ROIs1158_spring/s2_103/ROIs1158_spring_s2_103_p531.tif
13,ROIs1158_spring/lc_100/ROIs1158_spring_lc_100_p532.tif,ROIs1158_spring/s1_100/ROIs1158_spring_s1_100_p532.tif,ROIs1158_spring/s2_100/ROIs1158_spring_s2_100_p532.tif
14,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p748.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p748.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p748.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p478.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p478.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p478.tif
14,ROIs2017_winter/lc_63/ROIs2017_winter_lc_63_p207.tif,ROIs2017_winter/s1_63/ROIs2017_winter_s1_63_p207.tif,ROIs2017_winter/s2_63/ROIs2017_winter_s2_63_p207.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p351.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p351.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p351.tif
10,ROIs1868_summer/lc_19/ROIs1868_summer_lc_19_p115.tif,ROIs1868_summer/s1_19/ROIs1868_summer_s1_19_p115.tif,ROIs1868_summer/s2_19/ROIs1868_summer_s2_19_p115.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p574.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p574.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p574.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p378.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p378.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p378.tif
17,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p786.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p786.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p786.tif
12,ROIs2017_winter/lc_117/ROIs2017_winter_lc_117_p672.tif,ROIs2017_winter/s1_117/ROIs2017_winter_s1_117_p672.tif,ROIs2017_winter/s2_117/ROIs2017_winter_s2_117_p672.tif
2,ROIs1158_spring/lc_58/ROIs1158_spring_lc_58_p394.tif,ROIs1158_spring/s1_58/ROIs1158_spring_s1_58_p394.tif,ROIs1158_spring/s2_58/ROIs1158_spring_s2_58_p394.tif
14,ROIs1868_summer/lc_115/ROIs1868_summer_lc_115_p57.tif,ROIs1868_summer/s1_115/ROIs1868_summer_s1_115_p57.tif,ROIs1868_summer/s2_115/ROIs1868_summer_s2_115_p57.tif
12,ROIs1868_summer/lc_142/ROIs1868_summer_lc_142_p658.tif,ROIs1868_summer/s1_142/ROIs1868_summer_s1_142_p658.tif,ROIs1868_summer/s2_142/ROIs1868_summer_s2_142_p658.tif
9,ROIs1158_spring/lc_26/ROIs1158_spring_lc_26_p820.tif,ROIs1158_spring/s1_26/ROIs1158_spring_s1_26_p820.tif,ROIs1158_spring/s2_26/ROIs1158_spring_s2_26_p820.tif
8,ROIs2017_winter/lc_132/ROIs2017_winter_lc_132_p267.tif,ROIs2017_winter/s1_132/ROIs2017_winter_s1_132_p267.tif,ROIs2017_winter/s2_132/ROIs2017_winter_s2_132_p267.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p510.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p510.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p510.tif
13,ROIs1158_spring/lc_124/ROIs1158_spring_lc_124_p392.tif,ROIs1158_spring/s1_124/ROIs1158_spring_s1_124_p392.tif,ROIs1158_spring/s2_124/ROIs1158_spring_s2_124_p392.tif
13,ROIs1868_summer/lc_101/ROIs1868_summer_lc_101_p795.tif,ROIs1868_summer/s1_101/ROIs1868_summer_s1_101_p795.tif,ROIs1868_summer/s2_101/ROIs1868_summer_s2_101_p795.tif
17,ROIs1158_spring/lc_142/ROIs1158_spring_lc_142_p803.tif,ROIs1158_spring/s1_142/ROIs1158_spring_s1_142_p803.tif,ROIs1158_spring/s2_142/ROIs1158_spring_s2_142_p803.tif
9,ROIs1868_summer/lc_63/ROIs1868_summer_lc_63_p206.tif,ROIs1868_summer/s1_63/ROIs1868_summer_s1_63_p206.tif,ROIs1868_summer/s2_63/ROIs1868_summer_s2_63_p206.tif
8,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p555.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p555.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p555.tif
2,ROIs1158_spring/lc_9/ROIs1158_spring_lc_9_p370.tif,ROIs1158_spring/s1_9/ROIs1158_spring_s1_9_p370.tif,ROIs1158_spring/s2_9/ROIs1158_spring_s2_9_p370.tif
8,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p456.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p456.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p456.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p777.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p777.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p777.tif
12,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p633.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p633.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p633.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p723.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p723.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p723.tif
9,ROIs1158_spring/lc_109/ROIs1158_spring_lc_109_p227.tif,ROIs1158_spring/s1_109/ROIs1158_spring_s1_109_p227.tif,ROIs1158_spring/s2_109/ROIs1158_spring_s2_109_p227.tif
12,ROIs1970_fall/lc_135/ROIs1970_fall_lc_135_p857.tif,ROIs1970_fall/s1_135/ROIs1970_fall_s1_135_p857.tif,ROIs1970_fall/s2_135/ROIs1970_fall_s2_135_p857.tif
8,ROIs1970_fall/lc_59/ROIs1970_fall_lc_59_p473.tif,ROIs1970_fall/s1_59/ROIs1970_fall_s1_59_p473.tif,ROIs1970_fall/s2_59/ROIs1970_fall_s2_59_p473.tif
11,ROIs1970_fall/lc_91/ROIs1970_fall_lc_91_p213.tif,ROIs1970_fall/s1_91/ROIs1970_fall_s1_91_p213.tif,ROIs1970_fall/s2_91/ROIs1970_fall_s2_91_p213.tif
13,ROIs1868_summer/lc_129/ROIs1868_summer_lc_129_p711.tif,ROIs1868_summer/s1_129/ROIs1868_summer_s1_129_p711.tif,ROIs1868_summer/s2_129/ROIs1868_summer_s2_129_p711.tif
14,ROIs2017_winter/lc_112/ROIs2017_winter_lc_112_p591.tif,ROIs2017_winter/s1_112/ROIs2017_winter_s1_112_p591.tif,ROIs2017_winter/s2_112/ROIs2017_winter_s2_112_p591.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p552.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p552.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p552.tif
12,ROIs1158_spring/lc_44/ROIs1158_spring_lc_44_p83.tif,ROIs1158_spring/s1_44/ROIs1158_spring_s1_44_p83.tif,ROIs1158_spring/s2_44/ROIs1158_spring_s2_44_p83.tif
